,display_id,ad_id,clicked,uuid,document_id_x,timestamp,platform,geo_location,source_id,publisher_id,publish_time,document_id_y,campaign_id,advertiser_id
207,8,329774,0,166fc654d73c98,1330329,638,2,US>PA>566,7736.0,450.0,2015-03-25 11:00:00,1652347,28164,176
208,1065,329774,0,9b157394646cbc,1330329,75096,2,US>NE>722,7736.0,450.0,2015-03-25 11:00:00,1652347,28164,176
209,1787,329774,0,142d5514a45415,1330329,124860,2,US>LA>622,7736.0,450.0,2015-03-25 11:00:00,1652347,28164,176
210,1049,329774,0,8fb4ecb92f9725,1446417,73367,2,US>NJ>501,10030.0,1089.0,2016-03-01 00:00:00,1652347,28164,176
211,1509,329774,0,2324ba957ddbb4,1446298,104788,2,US>IA>679,10030.0,1089.0,2016-04-14 00:00:00,1652347,28164,176
212,608,187622,0,980cf9fbdae13e,1330329,45038,2,US>FL>539,7736.0,450.0,2015-03-25 11:00:00,1468272,157,45
213,929,187622,1,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1468272,157,45
214,1269,187622,0,6cc750975acbae,1463661,88315,2,US>IN>527,13858.0,704.0,2016-05-21 00:00:00,1468272,157,45
215,608,257883,1,980cf9fbdae13e,1330329,45038,2,US>FL>539,7736.0,450.0,2015-03-25 11:00:00,1166886,26515,2057
216,1757,308127,0,8ffdaa6fa154cf,1330329,122474,2,US>MT>754,7736.0,450.0,2015-03-25 11:00:00,1712689,26495,2668
217,1787,308127,1,142d5514a45415,1330329,124860,2,US>LA>622,7736.0,450.0,2015-03-25 11:00:00,1712689,26495,2668
218,1787,99542,0,142d5514a45415,1330329,124860,2,US>LA>622,7736.0,450.0,2015-03-25 11:00:00,929443,12984,407
219,370,99542,0,73f023b075131b,938217,27548,2,US>NY>501,8794.0,167.0,2015-11-06 18:00:00,929443,12984,407
220,332,99542,0,7b8e0b2b62a9c6,751063,24025,2,US>PA>504,1544.0,907.0,2010-04-18 00:00:00,929443,12984,407
221,775,99542,0,b75166e7e24203,332268,55597,2,US>MO>616,5792.0,704.0,2014-04-27 14:00:00,929443,12984,407
222,859,99542,0,796c7a140d8a24,1402283,61620,2,US>MN>613,8794.0,167.0,2016-05-06 18:00:00,929443,12984,407
223,877,99542,0,38371848342647,1581464,62583,2,US>TX>618,5792.0,704.0,2016-06-07 00:00:00,929443,12984,407
224,884,99542,0,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,929443,12984,407
225,1033,99542,0,a11ece0c0cc6dd,372530,72572,2,US>CT>501,5792.0,704.0,2014-09-01 00:00:00,929443,12984,407
226,1333,99542,1,d9ac070c062b89,842449,93207,2,US>MI>505,1586.0,167.0,2012-08-06 00:00:00,929443,12984,407
227,1611,99542,1,c3efead8e36838,680527,112061,2,US>CA>807,2171.0,167.0,2015-05-13 19:00:00,929443,12984,407
228,1622,99542,0,d378ea0dca0871,1689430,112927,2,US>NJ>504,6698.0,784.0,2016-06-09 14:00:00,929443,12984,407
229,1891,99542,0,93edf1aab24432,479638,132229,2,US>MI>505,5792.0,704.0,2015-01-29 00:00:00,929443,12984,407
230,1787,291836,0,142d5514a45415,1330329,124860,2,US>LA>622,7736.0,450.0,2015-03-25 11:00:00,1672998,28127,2057
231,1817,94931,0,a0dfe805e5d8af,1330329,127164,2,US>AL>522,7736.0,450.0,2015-03-25 11:00:00,978953,5442,2091
232,1817,158479,0,a0dfe805e5d8af,1330329,127164,2,US>AL>522,7736.0,450.0,2015-03-25 11:00:00,920336,20063,535
233,1676,158479,0,29e235c97612ea,1573953,116913,2,US>TX>623,7736.0,450.0,2015-12-18 00:00:00,920336,20063,535
234,1729,158479,0,2cf0d35f60c64a,1573953,120326,2,US>WA>810,7736.0,450.0,2015-12-18 00:00:00,920336,20063,535
235,1817,176834,0,a0dfe805e5d8af,1330329,127164,2,US>AL>522,7736.0,450.0,2015-03-25 11:00:00,1145458,21541,2352
236,930,176834,0,6e7c0a3890debc,1773230,65526,2,US>VA>511,6675.0,781.0,2016-06-13 15:00:00,1145458,21541,2352
237,1676,176834,0,29e235c97612ea,1573953,116913,2,US>TX>623,7736.0,450.0,2015-12-18 00:00:00,1145458,21541,2352
238,1088,176834,0,76e26ed7470665,1789999,77246,2,US>OH>547,778.0,435.0,2016-06-13 21:00:00,1145458,21541,2352
239,1097,176834,0,96217bf36dace1,1761728,77736,3,US>WI,4644.0,3.0,2016-06-13 11:00:00,1145458,21541,2352
240,1683,176834,1,c60949d9582b6a,1644794,117745,2,US>MD>512,8487.0,184.0,2016-06-07 13:00:00,1145458,21541,2352
241,9,19959,0,9dddccf70f6067,1772126,667,1,US>FL>528,375.0,51.0,2016-06-13 15:00:00,783101,3216,1685
242,250,19959,0,1978b5e944f4db,1734020,18153,1,US>TX>623,8420.0,9.0,2016-01-22 00:00:00,783101,3216,1685
243,389,19959,0,2353284dbaea55,1690149,29023,1,US>CA>807,9606.0,1066.0,2016-06-09 15:00:00,783101,3216,1685
244,1038,19959,0,7e758a103ee082,1690149,72817,1,US>RI>521,9606.0,1066.0,2016-06-09 15:00:00,783101,3216,1685
245,1623,19959,0,8df09cc77d5d28,1690149,113048,1,US>CA>803,9606.0,1066.0,2016-06-09 15:00:00,783101,3216,1685
246,1711,19959,0,600cc4f8bd8ec7,1690149,119307,1,US>CA>803,9606.0,1066.0,2016-06-09 15:00:00,783101,3216,1685
247,742,19959,0,81beb6f0ba7881,1474796,53159,1,US>CA>803,7267.0,58.0,2016-05-20 00:00:00,783101,3216,1685
248,9,104208,0,9dddccf70f6067,1772126,667,1,US>FL>528,375.0,51.0,2016-06-13 15:00:00,1059054,9210,2447
249,16,104208,0,30c0ad12b36375,1727882,1033,1,US>FL>561,7088.0,822.0,2016-06-11 14:00:00,1059054,9210,2447
250,69,104208,0,55cb2bec420633,1778538,5415,1,US>IL>602,10517.0,240.0,2016-06-13 05:00:00,1059054,9210,2447
251,118,104208,0,697775b8d6d04e,234324,8971,1,US>CA>803,3669.0,421.0,2014-04-30 00:00:00,1059054,9210,2447
252,1078,104208,0,ddfa3de871d655,1793288,76204,1,US>OR>820,1187.0,56.0,2016-06-13 00:00:00,1059054,9210,2447
253,288,104208,0,e14a2f42ef2ad9,1733251,21238,1,US>TX>709,3070.0,265.0,2016-06-11 23:00:00,1059054,9210,2447
254,701,104208,0,eeb6011e19cb0d,1766299,50171,1,US>CA>807,2734.0,863.0,2016-06-13 16:00:00,1059054,9210,2447
255,1137,104208,0,85d151307cfece,1777101,80117,1,US>MO>616,6672.0,781.0,2016-06-13 16:00:00,1059054,9210,2447
256,1191,104208,0,5febdde2280125,1752935,83628,1,US>WA>819,352.0,41.0,2016-06-13 00:00:00,1059054,9210,2447
257,9,140940,1,9dddccf70f6067,1772126,667,1,US>FL>528,375.0,51.0,2016-06-13 15:00:00,1183136,18034,102
258,83,140940,0,7dd8da41c41718,1762838,6027,1,US>CO>751,93.0,407.0,2016-06-13 11:00:00,1183136,18034,102
259,155,140940,0,fea73073215d32,1083683,11808,1,US>MD>511,1498.0,929.0,2016-02-08 12:00:00,1183136,18034,102
260,160,140940,0,2af2069815b71a,578820,12139,3,US>MO>609,85.0,118.0,2015-03-27 13:00:00,1183136,18034,102
261,455,140940,0,f2855825ef4007,1753395,34224,3,US>WA>819,85.0,118.0,2016-06-13 07:00:00,1183136,18034,102
262,536,140940,0,c2b0507a35271a,1766124,39408,3,US>CA>807,93.0,407.0,2016-06-13 13:00:00,1183136,18034,102
263,1562,140940,0,886cd5e17e762e,1770235,107893,3,US>WA>819,3.0,740.0,2016-06-13 14:00:00,1183136,18034,102
264,9,151028,0,9dddccf70f6067,1772126,667,1,US>FL>528,375.0,51.0,2016-06-13 15:00:00,1270285,18075,865
265,75,151028,0,bad66ee1699355,1720554,5706,1,US>PA>574,366.0,781.0,2016-06-11 00:00:00,1270285,18075,865
266,83,151028,0,7dd8da41c41718,1762838,6027,1,US>CO>751,93.0,407.0,2016-06-13 11:00:00,1270285,18075,865
267,139,151028,0,d030149723ef15,1785066,10539,1,US>WA>881,6333.0,696.0,2016-06-13 19:00:00,1270285,18075,865
268,227,151028,1,6603534f9fe712,1783262,16440,1,US>IL>602,3077.0,240.0,2016-06-13 07:00:00,1270285,18075,865
269,500,151028,0,95edd91a6f61bf,1771088,36700,1,US>CA>807,6450.0,206.0,2016-06-13 14:00:00,1270285,18075,865
270,668,151028,0,261576b65f9a87,1779953,48319,1,US>NY>501,4937.0,180.0,2016-06-13 17:00:00,1270285,18075,865
271,927,151028,0,6620e253f7ec80,964380,65418,1,US>UT>770,7031.0,637.0,2014-07-18 00:00:00,1270285,18075,865
272,824,151028,0,3b3c0aa9baa9b8,1163965,58930,1,US>CO>751,5326.0,876.0,2015-01-19 00:00:00,1270285,18075,865
273,1679,151028,0,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1270285,18075,865
274,932,151028,0,35ca0c07effbf9,1768597,65600,1,US>CA>803,93.0,407.0,2016-06-13 13:00:00,1270285,18075,865
275,1011,151028,1,294cededac4e0d,1553107,71159,1,US>NY>501,122.0,776.0,2016-05-31 07:00:00,1270285,18075,865
276,1187,151028,0,1c6be67ec01be1,842417,83305,1,US>NM>790,9777.0,167.0,2014-04-15 00:00:00,1270285,18075,865
277,1371,151028,0,858f0f7fc7e351,1335312,95536,1,US>NV>811,2902.0,56.0,2016-04-23 00:00:00,1270285,18075,865
278,1529,151028,0,a4d3ac344dafd2,1773010,106229,1,US>PA>504,6334.0,696.0,2016-06-13 15:00:00,1270285,18075,865
279,1784,151028,0,f1096d891e55dd,1740699,124580,1,US>NY>501,10199.0,9.0,2016-06-12 13:00:00,1270285,18075,865
280,1904,151028,0,365a6a8288285f,1427197,133465,1,US>NY>501,2187.0,184.0,2016-05-12 00:00:00,1270285,18075,865
281,1926,151028,0,fbe89256c6c5d6,1787837,135121,1,US>OR>801,7367.0,874.0,2016-06-13 20:00:00,1270285,18075,865
282,11,51955,0,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,971259,6797,551
283,1300,51955,1,6af1cd02551500,1197937,90534,3,US>CA>803,93.0,407.0,2016-03-27 22:00:00,971259,6797,551
284,11,96116,0,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,1138404,12468,2111
285,651,96116,0,99e4939069e433,1773230,47280,3,US>TX>623,6675.0,781.0,2016-06-13 15:00:00,1138404,12468,2111
286,83,96116,0,7dd8da41c41718,1762838,6027,1,US>CO>751,93.0,407.0,2016-06-13 11:00:00,1138404,12468,2111
287,536,96116,1,c2b0507a35271a,1766124,39408,3,US>CA>807,93.0,407.0,2016-06-13 13:00:00,1138404,12468,2111
288,542,96116,0,3e90e4f491a77c,1556809,40340,1,US>AZ>753,6866.0,41.0,2016-05-31 12:00:00,1138404,12468,2111
289,978,96116,0,5eb946769e5281,1774008,69421,1,US>TX>641,3.0,740.0,2016-06-13 15:00:00,1138404,12468,2111
290,989,96116,0,c607290f2940e4,774901,70081,3,US>CO>752,4615.0,740.0,2015-09-26 00:00:00,1138404,12468,2111
291,1651,96116,0,e0d89a5d227e26,443850,114939,3,US>MI>563,3.0,740.0,2015-12-03 00:00:00,1138404,12468,2111
292,11,139059,1,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,1317916,17510,2812
293,74,139059,0,9dfe4ad5813443,1778538,5695,3,US>KS>605,10517.0,240.0,2016-06-13 05:00:00,1317916,17510,2812
294,127,139059,1,d0a063c17a7da2,1182820,9355,3,US>PA>504,4691.0,180.0,2016-03-24 10:00:00,1317916,17510,2812
295,1173,139059,1,3409fc7f5c8670,1704826,82481,1,US>OH>547,6866.0,41.0,2016-06-10 09:00:00,1317916,17510,2812
296,11,149541,0,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,1106570,11201,2670
297,651,149541,0,99e4939069e433,1773230,47280,3,US>TX>623,6675.0,781.0,2016-06-13 15:00:00,1106570,11201,2670
298,13,149541,1,7355615832b3af,1778533,739,1,US>AZ>753,3950.0,593.0,2016-06-13 17:00:00,1106570,11201,2670
299,846,149541,1,18028a846baceb,1667725,60415,3,US>AL>691,7736.0,450.0,2016-06-08 12:00:00,1106570,11201,2670
300,36,149541,0,7f3a450140a91b,1772095,2670,1,US>WA>819,8260.0,9.0,2016-06-13 15:00:00,1106570,11201,2670
301,43,149541,0,9379d02dad352a,1149225,3031,1,US>NC>560,7368.0,148.0,2016-03-11 00:00:00,1106570,11201,2670
302,64,149541,0,9a0a74debb45fc,38915,5058,1,US>GA>561,9462.0,240.0,2012-04-12 06:00:00,1106570,11201,2670
303,1206,149541,0,5fa64d3b7c3486,38915,84647,1,US>DE>576,9462.0,240.0,2012-04-12 06:00:00,1106570,11201,2670
304,100,149541,0,501c79f343ad29,1717049,7378,1,US>CA>825,9606.0,1066.0,2016-06-10 18:00:00,1106570,11201,2670
305,1157,149541,0,77fae0842ec2b2,1717049,81570,1,US>CA>807,9606.0,1066.0,2016-06-10 18:00:00,1106570,11201,2670
306,1696,149541,0,f72e23afbd424b,1717049,118457,1,US>CA>803,9606.0,1066.0,2016-06-10 18:00:00,1106570,11201,2670
307,119,149541,1,a2ddf096ae1d1b,1535449,8976,3,US>MA>506,11097.0,1227.0,2016-03-16 08:00:00,1106570,11201,2670
308,211,149541,1,20f30fa0326404,1736527,15064,3,US>TX>618,7108.0,820.0,2016-06-12 08:00:00,1106570,11201,2670
309,227,149541,0,6603534f9fe712,1783262,16440,1,US>IL>602,3077.0,240.0,2016-06-13 07:00:00,1106570,11201,2670
310,687,149541,1,a577aca6cab6b1,1783262,49276,3,US>IN>527,3077.0,240.0,2016-06-13 07:00:00,1106570,11201,2670
311,1185,149541,0,e88e22b363a1b8,1783262,83207,1,US>OR>820,3077.0,240.0,2016-06-13 07:00:00,1106570,11201,2670
312,1718,149541,0,825f25fc8414bb,1780319,119861,1,US>FL>528,6044.0,714.0,2016-06-13 18:00:00,1106570,11201,2670
313,322,149541,0,77e706f900aa8a,1778393,22980,1,US>NV>839,373.0,828.0,2016-06-13 17:00:00,1106570,11201,2670
314,376,149541,0,f8fae9c082c03c,1531958,28065,3,US>TX>625,7108.0,820.0,2016-05-27 06:00:00,1106570,11201,2670
315,1328,149541,0,3157633145f92d,1690149,92929,1,US>MN>613,9606.0,1066.0,2016-06-09 15:00:00,1106570,11201,2670
316,455,149541,0,f2855825ef4007,1753395,34224,3,US>WA>819,85.0,118.0,2016-06-13 07:00:00,1106570,11201,2670
317,474,149541,0,8aab0a6d154e01,1098277,35057,1,US>NH>523,7736.0,450.0,2016-02-16 22:00:00,1106570,11201,2670
318,477,149541,0,a9d23dc050df39,1794913,35210,3,US>TX>618,7108.0,820.0,2016-06-14 00:00:00,1106570,11201,2670
319,563,149541,1,d2c9b314b08475,1749406,42239,1,US>CA>803,373.0,828.0,2016-06-13 00:00:00,1106570,11201,2670
320,1133,149541,0,949daabc96e437,1752075,79854,3,US>ME>500,6673.0,781.0,2016-06-13 04:00:00,1106570,11201,2670
321,985,149541,1,47333cbd6017b9,1770579,69914,3,US>MO>609,3309.0,151.0,2016-06-13 15:00:00,1106570,11201,2670
322,1110,149541,0,c83ec09edd3d72,1708983,78609,1,US>TN>575,11.0,3.0,2016-06-10 13:00:00,1106570,11201,2670
323,1128,149541,0,9b4cb7826c98cf,1705922,79391,1,US>CA>803,978.0,75.0,2016-06-10 10:00:00,1106570,11201,2670
324,1132,149541,0,3e677ee5e099f0,1778753,79827,1,US>AZ>753,892.0,574.0,2016-06-13 17:00:00,1106570,11201,2670
325,1550,149541,0,ca9fd88e70eed3,1777101,107289,3,US>CA>825,6672.0,781.0,2016-06-13 16:00:00,1106570,11201,2670
326,1173,149541,0,3409fc7f5c8670,1704826,82481,1,US>OH>547,6866.0,41.0,2016-06-10 09:00:00,1106570,11201,2670
327,1210,149541,1,c0d4bb2c43c5db,1786685,84957,3,US>CA>825,762.0,457.0,2016-06-13 20:00:00,1106570,11201,2670
328,1310,149541,0,11669ebbc997f4,1761403,91441,1,US>CO>751,6872.0,41.0,2016-06-13 00:00:00,1106570,11201,2670
329,1411,149541,0,a832903be1343a,1745653,97923,1,US>MN>611,5720.0,433.0,2016-06-12 19:00:00,1106570,11201,2670
330,1430,149541,0,11d27ad014571c,1707629,98875,1,US>NJ>501,6672.0,781.0,2016-06-10 12:00:00,1106570,11201,2670
331,1435,149541,0,42a7b91987b06f,1044370,99327,1,US>AL>630,7736.0,450.0,2016-01-13 00:00:00,1106570,11201,2670
332,1445,149541,1,3a7f5be0dda493,1740145,100208,1,US>PA>504,2799.0,1221.0,2016-06-12 13:00:00,1106570,11201,2670
333,1448,149541,1,26971937f33cf4,1003129,100357,1,US>IL>602,7736.0,450.0,2015-12-22 16:00:00,1106570,11201,2670
334,1775,149541,0,668460601a0c53,1749690,123971,1,US>VA>573,844.0,221.0,2016-06-13 00:00:00,1106570,11201,2670
335,11,156477,0,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,1370490,19853,3190
336,1139,156477,0,595c9942914fdc,1784610,80245,1,US>OH>510,6051.0,714.0,2016-06-13 19:00:00,1370490,19853,3190
337,11,159431,0,602e210c5831e5,1773230,710,3,US>IL>675,6675.0,781.0,2016-06-13 15:00:00,1097725,20120,285
338,53,159431,0,d018a2164549a2,1756378,3714,1,US>MN>613,5021.0,879.0,2016-06-13 08:00:00,1097725,20120,285
339,651,117009,1,99e4939069e433,1773230,47280,3,US>TX>623,6675.0,781.0,2016-06-13 15:00:00,1147999,15010,1676
340,171,117009,0,75b459f40988f8,1742659,12857,3,US>IL>602,978.0,75.0,2016-06-12 16:00:00,1147999,15010,1676
341,1782,117009,1,58b69476f617e4,1772854,124467,1,US>VA>511,978.0,75.0,2016-06-13 15:00:00,1147999,15010,1676
342,651,289119,0,99e4939069e433,1773230,47280,3,US>TX>623,6675.0,781.0,2016-06-13 15:00:00,1687165,28025,3899
343,607,289119,0,7b54fb23a5dfaf,1756351,44949,1,US>PA>566,1570.0,78.0,2016-06-13 08:00:00,1687165,28025,3899
344,1794,289119,0,afafec515c9199,1380337,125459,1,US>OH>510,978.0,75.0,2016-05-03 01:00:00,1687165,28025,3899
345,651,332908,0,99e4939069e433,1773230,47280,3,US>TX>623,6675.0,781.0,2016-06-13 15:00:00,153509,29340,2381
346,116,332908,1,16713f17d0274f,1154097,8698,3,US>TX>623,6925.0,796.0,2016-03-11 00:00:00,153509,29340,2381
347,802,332908,0,a9044df5c720f9,1734076,57407,3,US>WI>658,1326.0,828.0,2016-06-12 00:00:00,153509,29340,2381
348,319,332908,0,37e0842fcbd6b8,1759089,22898,1,US>CA>807,105.0,206.0,2016-06-13 10:00:00,153509,29340,2381
349,350,332908,1,4e2b2dfd34bff6,1785186,25104,1,US>KS>605,3215.0,265.0,2016-06-13 19:00:00,153509,29340,2381
350,444,332908,1,c0be806f387b3d,1760666,33331,1,US>CA>803,3083.0,240.0,2016-06-13 10:00:00,153509,29340,2381
351,389,332908,0,2353284dbaea55,1690149,29023,1,US>CA>807,9606.0,1066.0,2016-06-09 15:00:00,153509,29340,2381
352,1050,332908,1,7e758a103ee082,1690149,73464,1,US>RI>521,9606.0,1066.0,2016-06-09 15:00:00,153509,29340,2381
353,1345,332908,0,55071c5f4d3e9a,1690149,93856,1,US>NY>502,9606.0,1066.0,2016-06-09 15:00:00,153509,29340,2381
354,411,332908,0,96f20934ccb1a3,1514641,30956,1,US>CA>825,8610.0,1142.0,2016-05-24 09:00:00,153509,29340,2381
355,672,332908,0,7713a2e4346d79,1514641,48599,1,US>CA>807,8610.0,1142.0,2016-05-24 09:00:00,153509,29340,2381
356,1553,332908,0,33dfd0860ff4c9,1514641,107386,1,US>TX>625,8610.0,1142.0,2016-05-24 09:00:00,153509,29340,2381
357,1902,332908,0,4cbef30eade1ac,1514641,133350,1,US>NV>839,8610.0,1142.0,2016-05-24 09:00:00,153509,29340,2381
358,911,332908,0,2e19c4467568b8,1742256,64688,1,US>UT>770,37.0,1078.0,2016-06-12 15:00:00,153509,29340,2381
359,432,332908,0,ac5be9c408862c,1768840,32657,1,US>CA>807,95.0,183.0,2016-06-13 14:00:00,153509,29340,2381
360,566,332908,0,39e30a3db9485a,485061,42590,3,US>MI>513,7302.0,38.0,2016-01-26 00:00:00,153509,29340,2381
361,762,332908,0,42471c0e1e2cfc,1790102,54582,1,US>NC>560,5722.0,433.0,2016-06-15 00:00:00,153509,29340,2381
362,1219,332908,1,17eea87595aace,1498078,85328,1,US>WA>881,1602.0,322.0,2016-05-23 19:00:00,153509,29340,2381
363,1344,332908,1,95eeac5918f67e,803047,93682,3,US>CA>862,9727.0,852.0,2015-07-31 11:00:00,153509,29340,2381
364,1593,332908,0,fd8148739e97ae,1789862,110734,1,US>OH>535,1136.0,468.0,2016-06-14 00:00:00,153509,29340,2381
365,1700,332908,1,6f8ba61a4305ba,990997,118756,3,US>FL>539,9760.0,641.0,2015-10-27 00:00:00,153509,29340,2381
366,1735,332908,0,fe9cf40edd02a9,1754005,120737,3,US>CA>803,2904.0,165.0,2016-06-13 07:00:00,153509,29340,2381
367,930,92353,1,6e7c0a3890debc,1773230,65526,2,US>VA>511,6675.0,781.0,2016-06-13 15:00:00,1127274,11975,2721
368,725,92353,0,a2ec50534b53d2,1514581,51809,2,US>MD>511,4937.0,180.0,2016-05-25 12:00:00,1127274,11975,2721
369,747,92353,1,96a1baf506ac91,1564746,53543,2,US>CA>803,13059.0,440.0,2016-04-15 00:00:00,1127274,11975,2721
370,1395,92353,1,b84fc83b2ce847,1721714,96777,2,US>IL>602,13090.0,440.0,2016-06-11 00:00:00,1127274,11975,2721
371,1426,92353,0,9325a158f61f65,1769497,98661,2,US>MD>511,4935.0,180.0,2016-06-13 14:00:00,1127274,11975,2721
372,1939,92353,0,ae038475be350d,1615544,136014,2,US>TX>623,482.0,65.0,2016-06-05 04:00:00,1127274,11975,2721
373,930,173387,0,6e7c0a3890debc,1773230,65526,2,US>VA>511,6675.0,781.0,2016-06-13 15:00:00,947798,21239,2169
374,141,173387,1,6ab39487c3aa9e,1094517,10813,2,US>IL>602,7368.0,148.0,2016-02-14 00:00:00,947798,21239,2169
375,739,173387,0,417d627b7828e2,1730581,52986,2,US>NY>501,4744.0,66.0,2016-06-11 19:00:00,947798,21239,2169
376,798,173387,0,779835256e6e6e,964380,57042,2,US>WA>819,7031.0,637.0,2014-07-18 00:00:00,947798,21239,2169
377,990,173387,0,14256d4f7b115f,78077,70083,2,US>OH>515,1784.0,123.0,2010-07-11 00:00:00,947798,21239,2169
378,1160,173387,0,2a183c33a9391a,1044853,81845,2,US>GA>524,2929.0,252.0,2016-01-15 00:00:00,947798,21239,2169
379,1257,173387,0,7806689a39e483,634251,87436,2,US>KY>564,2171.0,167.0,2015-04-15 17:00:00,947798,21239,2169
380,1377,173387,0,756676a1a38033,654684,95897,2,US>FL>539,2171.0,167.0,2015-04-30 17:00:00,947798,21239,2169
381,1608,173387,0,f3be0c35684f90,399297,111817,2,US>OH>535,2929.0,252.0,2014-10-15 00:00:00,947798,21239,2169
382,930,272429,0,6e7c0a3890debc,1773230,65526,2,US>VA>511,6675.0,781.0,2016-06-13 15:00:00,1657250,27157,1510
383,125,272429,0,7fffd4843a3580,1778783,9233,2,US>FL>528,3742.0,435.0,2016-06-13 17:00:00,1657250,27157,1510
384,1282,272429,0,aa1de23c709183,1794426,89097,2,US>AZ,3080.0,435.0,2016-06-14 00:00:00,1657250,27157,1510
385,1389,272429,0,809f57e34aa3e3,1794766,96506,2,US>WA>810,3543.0,388.0,2016-06-14 00:00:00,1657250,27157,1510
386,1931,272429,0,7b9fb2299987b6,1749608,135344,2,US>AL>686,4935.0,180.0,2016-06-13 00:00:00,1657250,27157,1510
387,12,35982,0,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,871324,4936,1973
388,12,41584,0,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,920879,1597,13
389,12,75426,0,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,1077623,10040,2407
390,12,97178,1,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,1107176,12599,535
391,1435,97178,0,42a7b91987b06f,1044370,99327,1,US>AL>630,7736.0,450.0,2016-01-13 00:00:00,1107176,12599,535
392,12,105789,0,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,1137800,12672,1650
393,12,211592,0,6fa993bd0e0157,892701,718,1,US>TX>612,7734.0,450.0,2015-06-24 16:00:00,1535449,24176,2352
394,43,211592,0,9379d02dad352a,1149225,3031,1,US>NC>560,7368.0,148.0,2016-03-11 00:00:00,1535449,24176,2352
395,763,211592,0,f9bd98f50f0d09,1757487,54743,1,US>FL>561,8487.0,184.0,2016-06-13 00:00:00,1535449,24176,2352
396,154,211592,0,df89a8a1180e48,10903,11789,1,US>CA>811,2170.0,167.0,2012-10-10 00:00:00,1535449,24176,2352
397,167,211592,0,fcbcde0ccf8a8b,1722769,12576,3,US>WI>617,5315.0,1046.0,2016-06-11 03:00:00,1535449,24176,2352
398,354,211592,0,fc1873b64958d9,1783281,25344,3,US>CA>862,6238.0,740.0,2016-06-18 13:00:00,1535449,24176,2352
399,536,211592,0,c2b0507a35271a,1766124,39408,3,US>CA>807,93.0,407.0,2016-06-13 13:00:00,1535449,24176,2352
400,554,211592,0,43d2ad6c28943e,1791103,41603,3,US>WI>617,2188.0,184.0,2016-06-14 00:00:00,1535449,24176,2352
401,563,211592,0,d2c9b314b08475,1749406,42239,1,US>CA>803,373.0,828.0,2016-06-13 00:00:00,1535449,24176,2352
402,695,211592,0,f0630a217faf92,1582044,49769,3,US>PA>508,2598.0,184.0,2016-06-02 12:00:00,1535449,24176,2352
403,757,211592,0,ae8eaf994d3de9,1762485,54459,3,US>WA>819,8487.0,184.0,2016-06-14 00:00:00,1535449,24176,2352
404,1133,211592,0,949daabc96e437,1752075,79854,3,US>ME>500,6673.0,781.0,2016-06-13 04:00:00,1535449,24176,2352
405,889,211592,1,99a1bab0781ff0,1693490,63616,3,US>CA>803,3388.0,165.0,2016-06-09 18:00:00,1535449,24176,2352
406,957,211592,1,61592d744050d8,1757282,67979,1,US>FL>539,1375.0,575.0,2016-06-13 09:00:00,1535449,24176,2352
407,1297,211592,0,c486c794e17e81,1780752,90285,1,US>NE>652,6405.0,579.0,2016-06-13 18:00:00,1535449,24176,2352
408,1319,211592,0,26dafedf549edc,1792449,92388,3,US>CA>807,1807.0,183.0,2016-06-13 23:00:00,1535449,24176,2352
409,1497,211592,0,6e2163a840bc8b,1726690,103867,3,US>TX>623,680.0,579.0,2016-06-11 12:00:00,1535449,24176,2352
410,1651,211592,0,e0d89a5d227e26,443850,114939,3,US>MI>563,3.0,740.0,2015-12-03 00:00:00,1535449,24176,2352
411,1726,211592,0,f01d73c46688d7,1764507,120127,1,US>CA>807,2448.0,1045.0,2016-06-13 12:00:00,1535449,24176,2352
412,13,121703,0,7355615832b3af,1778533,739,1,US>AZ>753,3950.0,593.0,2016-06-13 17:00:00,1160307,15540,285
413,1893,121703,0,4fc8debea16198,1792820,132391,3,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1160307,15540,285
414,918,121703,0,ed41b7f2042454,1718876,64892,3,US>IL>602,96.0,183.0,2016-06-10 20:00:00,1160307,15540,285
415,13,143294,0,7355615832b3af,1778533,739,1,US>AZ>753,3950.0,593.0,2016-06-13 17:00:00,1085937,14729,2563
